Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Off-Road Description,Municipality,Related Non-Motorist,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Non-Motorist Substance Abuse,Person ID,Driver At Fault,Injury Severity,Circumstance,Driver Distracted By,Drivers License State,Vehicle ID,Vehicle Damage Extent,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Vehicle Model,Latitude,Longitude,Location
MCP2329002F,230058664,Montgomery County Police,Property Damage Crash,10/05/2023 08:44:00 AM,Maryland (State),MIDCOUNTY HWY,PIER POINT PL,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,52FDEA72-9AA4-41BD-BEEC-DDC66614001F,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,922328BE-8ED0-4ADA-9CF0-ECADA4D05079,DISABLING,TWELVE OCLOCK,(SPORT) UTILITY VEHICLE,SLOWING OR STOPPING,North,45,No,No,2019,MITS,UT,39.15930333,-77.19839667,(39.15930333 -77.19839667)
DM8497001W,230057706,Takoma Park Police Depart,Injury Crash,09/30/2023 03:07:00 PM,Maryland (State),NEW HAMPSHIRE AVE,HOLTON LA,,TAKOMA PARK,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,N/A,N/A,,A9494219-87A4-48CB-A518-149E24BC328D,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,D896C29D-170F-4C9B-BBA4-25DD2CCEDA85,DISABLING,THREE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,East,35,No,No,2016,HONDA,CIVIC,38.98478539,-76.98810796,(38.98478539 -76.98810796)
MCP27880036,230033819,Montgomery County Police,Injury Crash,07/16/2023 04:15:00 AM,Maryland (State),GEORGIA AVE,BLUERIDGE AVE,,N/A,,ANGLE MEETS RIGHT TURN,CLEAR,DRY,DARK LIGHTS ON,FLASHING TRAFFIC SIGNAL,ALCOHOL PRESENT,,547793DB-86BC-4B9A-86F9-A909C09AB00C,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,46F59BF6-16A3-4481-83A5-A1C8F112D76B,DISABLING,FOUR OCLOCK,PASSENGER CAR,ACCELERATING,West,35,No,No,2012,HONDA,FIT,39.0432061,-77.05180673,(39.0432061 -77.05180673)
MCP30210074,230070157,Montgomery County Police,Property Damage Crash,12/06/2023 10:00:00 AM,County,OLD COLUMBIA PIKE,MUSGROVE RD,,N/A,,OPPOSITE DIR BOTH LEFT TURN,CLEAR,DRY,DAYLIGHT,N/A,NONE DETECTED,,6EABDE97-56ED-49B2-AEF8-F29AA32E2039,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,537CFE4F-7DF3-4485-9579-E1400B50ED18,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35,No,No,2012,MITS,SD,39.06816833,-76.96228833,(39.06816833 -76.96228833)
MCP3334001X,230065835,Montgomery County Police,Property Damage Crash,11/11/2023 07:27:00 PM,County,PERSHING DR,CEDAR ST,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAWN,TRAFFIC SIGNAL,UNKNOWN,,023EA282-A48C-4FB0-8D81-81BF8FD55F2C,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,0DF08D8C-59CE-4560-BD7E-C2684C0AF184,UNKNOWN,UNKNOWN,(SPORT) UTILITY VEHICLE,UNKNOWN,North,25,No,No,2020,DODGE,DURANGO,38.99795,-77.02314,(38.99795 -77.02314)
MCP3009006X,230063553,Montgomery County Police,Injury Crash,10/31/2023 10:35:00 AM,Maryland (State),FREDERICK RD,GERMANTOWN RD,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,N/A,,FC181CDE-9C3C-4B33-8007-D9EEBF5E1C61,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,881BB4B7-BAC3-40D2-824F-6F2274C8C038,DISABLING,EIGHT OCLOCK,PASSENGER CAR,ACCELERATING,North,45,No,No,2011,NISSAN,ALTIMA,39.192155,-77.24219333,(39.192155 -77.24219333)
MCP30530071,230068564,Montgomery County Police,Property Damage Crash,11/27/2023 04:55:00 PM,County,CLAY ST,CENTERHILL ST,,N/A,,OTHER,CLEAR,DRY,DUSK,N/A,N/A,,F70492EF-2995-4FE4-9360-C999A26AD818,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,6674AD9F-0E2E-4210-9C01-0A346F57011C,SUPERFICIAL,EIGHT OCLOCK,OTHER,MAKING LEFT TURN,South,15,No,No,2013,THMS,BUS,39.05741307,-77.06796019,(39.05741307 -77.06796019)
MCP0036009H,190009515,Montgomery County Police,Property Damage Crash,02/28/2019 01:15:00 PM,,,,PARKING LOT 23412 RIDGE RD,,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,NONE DETECTED,,E75A5AA4-1F02-43F4-86B9-6EDFE6FA6FBB,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,C31FE2DE-00E4-4CE1-905B-2E1C3B8725A5,FUNCTIONAL,SIX OCLOCK,(SPORT) UTILITY VEHICLE,STOPPED IN TRAFFIC LANE,East,0,No,No,2009,CHEVY,SUBURBAN,39.24153333,-77.23513,(39.24153333 -77.23513)
MCP30680052,230058506,Montgomery County Police,Property Damage Crash,10/03/2023 05:45:00 PM,,,,7200 WISCONSIN AVE IN GARAGE,,,SAME DIRECTION SIDESWIPE,N/A,,DAYLIGHT,N/A,N/A,,615B92AC-D107-47F0-9C9F-07F9708103C8,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,543CFA9D-C944-4370-A877-A5FD30401A94,UNKNOWN,UNKNOWN,,UNKNOWN,Unknown,10,Unknown,No,0,UNKNOWN,UNKNOWN,38.98122065,-77.09378944,(38.98122065 -77.09378944)
MCP3350000Q,230048170,Montgomery County Police,Property Damage Crash,07/10/2023 12:40:00 PM,County,WESTLAKE TERR,MOTOR CITY DR,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,UNKNOWN,,B9729CDD-E9E8-474F-BD50-9FEAB5C2D306,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,E17673D3-596F-4FC3-B3EF-582E3567968C,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,West,30,No,No,1997,TOYOTA,COROLLA,39.02647167,-77.14442333,(39.02647167 -77.14442333)
MCP3130006Z,230073072,Montgomery County Police,Injury Crash,12/22/2023 07:50:00 AM,Maryland (State),UNIVERSITY BLVD W,VEIRS MILL RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,YIELD SIGN,NONE DETECTED,,2E7B4FE3-CD27-4D28-A0AD-FB58C469DF64,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,279E9E61-C5AB-4E2F-B0C9-076E60865570,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,South,30,No,No,2016,TOYOTA,COROLLA,39.01446767,-77.03415967,(39.01446767 -77.03415967)
MCP243600HM,230066019,Montgomery County Police,Injury Crash,11/13/2023 08:50:00 AM,Maryland (State),UNIVERSITY BLVD E,ENT TO CHURCH,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,B63D4602-E797-47AE-A89E-2D6B7CD9A9C9,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,AB81ED8E-4FA0-4709-BDEA-0D4AF57A043D,DISABLING,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,West,35,No,No,2011,NISSAN,SENTRA,39.00979518,-76.99986104,(39.00979518 -76.99986104)
MCP31110076,230055715,Montgomery County Police,Injury Crash,09/19/2023 10:26:00 AM,County,BATTERY LA,WOODMONT AVE,,N/A,BICYCLIST,SINGLE VEHICLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,NONE DETECTED,5D90D5E9-3CD6-46D2-A282-CC2496EEC0FD,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,1C438189-DD4E-494F-87F4-485B09C40932,NO DAMAGE,ONE OCLOCK,TRANSIT BUS,SLOWING OR STOPPING,East,25,No,No,2017,FORD,E450 TRANSIT,38.992645,-77.0974075,(38.992645 -77.0974075)
MCP25920036,230058012,Montgomery County Police,Property Damage Crash,10/02/2023 10:17:00 AM,County,EMORY GROVE RD,HAZELCREST DR,,N/A,,SAME DIR REND LEFT TURN,CLEAR,DRY,DAYLIGHT,N/A,NONE DETECTED,,89E71222-CCA2-40D7-98AA-C3D59BEA917B,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,BEFB6E2B-AEC5-4E02-A2C4-F21E536D1B65,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,30,No,No,2013,HONDA,RIDGELINE,39.15088064,-77.17062304,(39.15088064 -77.17062304)
MCP30970032,230059199,Montgomery County Police,Property Damage Crash,10/07/2023 09:39:00 PM,County,CHERRY HILL RD,PLUM ORCHARD DR,,N/A,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,0C1E61A0-705D-40D6-B9EB-4CAF4E966107,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,53C1D29E-D471-4023-A1A7-51300E528488,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,45,No,No,2008,DODGE,CHARGER,39.05328167,-76.95331667,(39.05328167 -76.95331667)
MCP3280004C,230071287,Montgomery County Police,Property Damage Crash,11/24/2023 05:50:00 PM,County,CHERRY HILL RD,PLUM ORCHARD DR,,N/A,,OTHER,UNKNOWN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,UNKNOWN,,01E6E5D6-E81D-4BCD-A205-4D67D6D5D464,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,,6FC3FB6A-6376-4909-85B8-B1063326A536,FUNCTIONAL,TEN OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,North,40,No,No,2003,TOYOTA,CAMRY,39.05252161,-76.95313025,(39.05252161 -76.95313025)
MCP15540011,15057817,MONTGOMERY,Injury Crash,11/12/2015 08:25:00 PM,Municipality,GAITHER RD,KING FARM BLVD,,ROCKVILLE,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,D08BCC96-2798-4CF4-AE81-DADF80F59B8A,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,AA4F015E-1610-48CB-A28F-7EA8C5A9D0F1,DISABLING,TWO OCLOCK,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,North,35,No,No,2005,HOND,PILOT SUV,39.11225667,-77.17525667,(39.11225667 -77.17525667)
MCP1563003W,170517861,Montgomery County Police,Property Damage Crash,07/07/2017 06:31:00 PM,Maryland (State),CONNECTICUT AVE,DUNLOP ST,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,EF266A45-531C-4EF3-B646-2A6608869C67,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,DC,B78AE1D0-C15A-4632-B644-27AA5307A2B4,FUNCTIONAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,South,35,No,No,2014,SUBARU,FORESTER,38.99029,-77.07728333,(38.99029 -77.07728333)
DD56570016,230052559,Rockville Police Departme,Property Damage Crash,09/01/2023 08:00:00 AM,Municipality,SPRING AVE,DOUGLAS AVE,,ROCKVILLE,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,N/A,N/A,,8966C427-DB89-4681-90A9-B5237F324CFC,No,NO APPARENT INJURY,N/A,NO DRIVER PRESENT,,59711743-7256-432F-BB39-AC34215CB1B8,FUNCTIONAL,TEN OCLOCK,VAN,PARKED,,5,Unknown,Yes,2005,FORD,VAN,39.09346254,-77.14829972,(39.09346254 -77.14829972)
MCP3262003K,230066113,Montgomery County Police,Property Damage Crash,11/13/2023 03:35:00 PM,County,CHERRY HILL RD,GRACEFIELD RD,,N/A,,ANGLE MEETS RIGHT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,8C52594E-FAB4-4EE8-8FF3-D30E6D34B3A5,Yes,NO APPARENT INJURY,N/A,OTHER DISTRACTION,,B9A02D93-40BA-4EC4-BD3E-3D21FC0495F2,SUPERFICIAL,ELEVEN OCLOCK,VAN,MAKING RIGHT TURN,East,35,No,No,0,UNKNOWN,UNKNOWN,39.04983654,-76.95249399,(39.04983654 -76.95249399)
MCP30090079,230070552,Montgomery County Police,Injury Crash,12/08/2023 10:00:00 AM,Maryland (State),FREDERICK RD,SHAKESPEARE BLVD,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,N/A,,D0765EA4-5A73-4965-B5A0-13BABFDB9A91,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,6F7334D5-41FB-45E9-86BF-7FB6C7C0368C,DISABLING,ONE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,45,No,No,2004,LEXUS,ES330,39.19829905,-77.24497688,(39.19829905 -77.24497688)
EJ7875004B,230071170,Gaithersburg Police Depar,Injury Crash,12/11/2023 07:08:00 PM,County,MUDDY BRANCH RD,W DIAMOND AVE,,N/A,,ANGLE MEETS LEFT TURN,CLEAR,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,N/A,,9B468FBF-4775-4DD6-B836-A569C26C04D6,No,SUSPECTED SERIOUS INJURY,N/A,NOT DISTRACTED,MD,CAE780D5-0E17-4992-9B8B-E8D20C2A6109,DESTROYED,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,35,No,No,2014,TOYT,4S,39.14014077,-77.20496427,(39.14014077 -77.20496427)
MCP2228000R,200002085,Montgomery County Police,Property Damage Crash,01/13/2020 09:30:00 AM,Interstate (State),EISENHOWER MEMORIAL HWY,GROSVENOR LA,,N/A,,SAME DIRECTION LEFT TURN,N/A,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,3BC39A31-0A74-4F7C-8F07-1C724A3B8B34,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,DD1A9992-4CE7-431A-A1AA-186B4A44AA91,SUPERFICIAL,ELEVEN OCLOCK,SCHOOL BUS,MOVING CONSTANT SPEED,North,55,No,No,2014,THOMAS,BUS,39.02139167,-77.10564,(39.02139167 -77.10564)
MCP24370055,230056305,Montgomery County Police,Property Damage Crash,09/22/2023 01:40:00 PM,,,,PARKING LOT OF 13850 TRAVILAH RD,,,SAME DIRECTION SIDESWIPE,CLOUDY,,DAYLIGHT,NO CONTROLS,NONE DETECTED,,7147BFA8-A76A-480F-9B65-5B25A80B8245,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,ACE3186A-4C4C-4E42-9812-937C87BCCDB7,SUPERFICIAL,SIX OCLOCK,OTHER BUS,PARKED,,0,No,Yes,2017,FORD,E-450,39.08346183,-77.23218783,(39.08346183 -77.23218783)
EJ78870038,230065038,Gaithersburg Police Depar,Property Damage Crash,11/08/2023 06:10:00 AM,County,FIELDS RD,SAM EIG HWY,,N/A,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,BBA986ED-E95A-49C0-BDD7-51B2B8CF3C35,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,9423B759-6E2F-4321-B845-E494BE04ED43,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,35,No,No,2010,TOYT,4S,39.11586605,-77.20855192,(39.11586605 -77.20855192)
MCP3358000W,230031996,Montgomery County Police,Property Damage Crash,06/27/2023 10:45:00 AM,,,,PARKING LOT,,,UNKNOWN,N/A,,UNKNOWN,UNKNOWN,N/A,,F07AD7E4-20EB-4C84-BEE3-3ABC388888AF,Unknown,NO APPARENT INJURY,N/A,UNKNOWN,MD,5EBE69F6-7C22-4F5E-9DF0-E1E84464D6B7,SUPERFICIAL,SEVEN OCLOCK,PASSENGER CAR,UNKNOWN,Unknown,30,Unknown,No,2015,FORD,C-MAX,39.02318149,-77.12826547,(39.02318149 -77.12826547)
MCP2329002S,230073144,Montgomery County Police,Property Damage Crash,12/22/2023 01:45:00 PM,,W WATKINS MILL RD,I270 N OFF RAMP,,N/A,,SAME DIRECTION LEFT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,N/A,,7E67469F-76D7-42A0-865C-38AB856C8847,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,1D0C0799-29F9-4434-8161-D7C39D31A857,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,West,35,No,No,2019,HOND,4S,39.15688667,-77.22442,(39.15688667 -77.22442)
MCP1550004R,230055697,Montgomery County Police,Property Damage Crash,09/19/2023 09:01:00 AM,Maryland (State),EAST WEST HWY,DONNYBROOK DR,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,32319948-F89E-48E0-9370-C8D54647C1E0,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,VA,98BC53AF-66D5-4884-9A3F-C3A79DFC246C,SUPERFICIAL,SIX OCLOCK,PASSENGER CAR,STOPPED IN TRAFFIC LANE,East,35,No,No,2018,AUDI,A4,38.99226983,-77.05879883,(38.99226983 -77.05879883)
MCP295400DT,230074200,Montgomery County Police,Property Damage Crash,12/29/2023 05:59:00 PM,County,POWDER MILL RD,ENT TO HILLANDALE SHOPPING CENTER,,N/A,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,,6CC0B397-1742-49CE-A2DB-BC75769D0E1C,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,88A19D47-F0D1-4A43-B86C-4B5AAD4571E6,FUNCTIONAL,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,North,35,No,No,2016,NISSAN,MURANO,39.02262533,-76.976267,(39.02262533 -76.976267)
MCP2456007P,230051278,Montgomery County Police,Injury Crash,08/25/2023 01:20:00 PM,Maryland (State),NEW HAMPSHIRE AVE,ELTON RD,,N/A,,SINGLE VEHICLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,68124955-28DD-409E-9475-8C50EB8080E7,Yes,SUSPECTED MINOR INJURY,N/A,UNKNOWN,VA,E2432114-61C3-47D0-898F-4CC38092198B,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,40,No,No,2014,HONDA,CIVIC,39.02047167,-76.976475,(39.02047167 -76.976475)
MCP289200FJ,230065197,Montgomery County Police,Property Damage Crash,11/08/2023 04:52:00 PM,Maryland (State),GEORGIA AVE,RAMP 4 FR MD 97 NB TO IS 495 EB,,N/A,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,16F3374F-AFEA-451E-818C-E6EB6D1F4BD9,Yes,NO APPARENT INJURY,N/A,OTHER DISTRACTION,MD,7473B0FA-0686-4FF1-91C6-241AB18AC59A,SUPERFICIAL,FOUR OCLOCK,PASSENGER CAR,CHANGING LANES,North,30,No,No,2017,MITS,TK,39.01251396,-77.04145398,(39.01251396 -77.04145398)
MCP3136006H,230046563,Montgomery County Police,Property Damage Crash,07/28/2023 06:06:00 AM,,,,9200 PINEY BRANCH (APARTMENT LOT),,,SAME DIRECTION SIDESWIPE,CLEAR,,DAYLIGHT,NO CONTROLS,NONE DETECTED,,0482751B-547A-4E26-BAE5-E303E2477B6B,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,031B4AAD-1641-48B8-B79B-AD03E65A29F8,SUPERFICIAL,ELEVEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,East,5,No,No,2017,TOYOTA,HIGHLANDER,39.001226,-76.98763849,(39.001226 -76.98763849)
MCP242500HW,230054660,Montgomery County Police,Property Damage Crash,09/13/2023 04:13:00 PM,County,COLSTON DR,GRUBB RD,,N/A,,OPPOSITE DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,STOP SIGN,NONE DETECTED,,FF79E7EB-461B-4820-81A5-D082EF96A9EA,Unknown,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,B41A62EA-F189-4D51-90BD-B1E4BF0AB08E,NO DAMAGE,TEN OCLOCK,SCHOOL BUS,STARTING FROM LANE,East,25,No,No,2020,THOMAS,BUS,38.99281167,-77.051675,(38.99281167 -77.051675)
MCP3351001Y,230071322,Montgomery County Police,Injury Crash,12/12/2023 04:06:00 PM,Maryland (State),GEORGIA AVE,WHITE OAK DR,,N/A,,SAME DIRECTION RIGHT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,47F9885C-B4E2-4BD9-852F-CC72B7E541BD,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,1F670191-CB0A-489F-9432-FC1F5A7A450C,SUPERFICIAL,TEN OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,North,35,No,No,2007,LEXS,SD,39.0107805,-77.04064767,(39.0107805 -77.04064767)
MCP26440006,16039095,Montgomery County Police,Property Damage Crash,08/02/2016 03:58:00 PM,,,,PARKING LOT OF 16001 SHADY GROVE RD,,,OTHER,CLEAR,,DAYLIGHT,NO CONTROLS,N/A,,E3A24D38-5B98-440F-AA79-F31A44FE8CC3,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,8EA7DD60-DDE8-4B01-A162-C868D53BD9FB,SUPERFICIAL,SEVEN OCLOCK,STATION WAGON,BACKING,Unknown,5,No,No,2011,TOYT,SW,39.056965,-77.08011333,(39.056965 -77.08011333)
MCP2601001G,230054267,Montgomery County Police,Property Damage Crash,09/11/2023 03:15:00 PM,Maryland (State),GEORGIA AVE,SPRING ST,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,1C4B8526-8515-40E5-800E-DEB007196EE9,Yes,NO APPARENT INJURY,N/A,OTHER DISTRACTION,XX,F41FAC7C-2407-4337-9DDA-AD990648FA22,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,30,No,No,2008,MERCEDES,E350,38.99980333,-77.03237833,(38.99980333 -77.03237833)
MCP913000GS,230055683,Montgomery County Police,Property Damage Crash,09/19/2023 08:30:00 AM,US (State),COLESVILLE RD,LORAIN AVE,,N/A,,STRAIGHT MOVEMENT ANGLE,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,EF6F564F-116E-44BC-B3DB-04514FA71E32,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,EF07A903-7BE5-47EE-9CDE-9BD048F0F7CC,DISABLING,TEN OCLOCK,PASSENGER CAR,MAKING LEFT TURN,East,35,No,No,2013,NISSAN,ALTIMA,39.02395638,-77.01117117,(39.02395638 -77.01117117)
MCP3148005R,230069644,Montgomery County Police,Property Damage Crash,12/03/2023 02:57:00 PM,Maryland (State),WISCONSIN AVE,WILLARD AVE,,N/A,,SAME DIRECTION SIDESWIPE,CLOUDY,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,A5487DB1-931C-410E-A94A-1E6941155376,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,7CF98B9C-CB59-41EE-B13B-BDDC58A7564B,SUPERFICIAL,NINE OCLOCK,(SPORT) UTILITY VEHICLE,STOPPED IN TRAFFIC LANE,South,30,No,No,2019,JEEP,CHEROKEE,38.961545,-77.08603333,(38.961545 -77.08603333)
MCP2689009V,230049259,Montgomery County Police,Injury Crash,08/13/2023 02:29:00 PM,Maryland (State),WHITES FERRY RD,SUGARLAND RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,22ACDAEF-C6B2-4353-B7AA-2644082AB359,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,8986804C-F39E-4CE0-A5BC-9A76B8443916,FUNCTIONAL,SIX OCLOCK,PASSENGER CAR,SLOWING OR STOPPING,West,30,No,No,2015,MAZD,CX-5,39.1269625,-77.3531992,(39.1269625 -77.3531992)
EJ7898000Q,230048747,Gaithersburg Police Depar,Injury Crash,08/10/2023 02:37:00 PM,Maryland (State),QUINCE ORCHARD RD,FIRSTFIELD RD,,GAITHERSBURG,,STRAIGHT MOVEMENT ANGLE,CLOUDY,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,6AB4666E-CBDE-416C-A3EC-202728F4F7C7,No,SUSPECTED MINOR INJURY,N/A,NOT DISTRACTED,VA,E5497926-767C-4950-8CBA-01DFBD8DBC82,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MOVING CONSTANT SPEED,South,35,No,No,2018,MAZDA,4S,39.1449451,-77.22008363,(39.1449451 -77.22008363)
MCP23560036,230034771,Montgomery County Police,Property Damage Crash,07/21/2023 03:50:00 PM,County,SHADY GROVE RD,CORPORATE BLVD,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,6EC8FAD6-4AB6-4622-BD2A-E35F54AB0CD1,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,BF44F91B-7F7E-4F5C-965F-88AF0892ABE1,DISABLING,TWELVE OCLOCK,PASSENGER CAR,MAKING LEFT TURN,West,40,No,No,2022,CADILLAC,350T,39.10746934,-77.18934679,(39.10746934 -77.18934679)
MCP32320045,230051723,Montgomery County Police,Injury Crash,08/27/2023 09:02:00 PM,Maryland (State),NEW HAMPSHIRE AVE,NOTLEY RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,N/A,,21F80E22-3A43-450F-A60B-C4559CB70030,Yes,POSSIBLE INJURY,N/A,UNKNOWN,,A005B3BA-C796-46AD-8A9C-DC0D9AC5E828,UNKNOWN,TWELVE OCLOCK,,UNKNOWN,North,40,No,No,0,UNKNOWN,UNKNOWN,39.08039263,-77.00117801,(39.08039263 -77.00117801)
EJ78880055,230061130,Gaithersburg Police Depar,Injury Crash,10/17/2023 06:45:00 PM,Municipality,MAIN ST,KENTLANDS BLVD,,GAITHERSBURG,PEDESTRIAN,OTHER,CLEAR,DRY,DARK LIGHTS ON,YIELD SIGN,NONE DETECTED,NONE DETECTED,F546621E-83A3-42AF-AAC2-802BAD3BDDA5,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,B7D2D744-A343-4535-9340-BB34F2C9697B,NO DAMAGE,ONE OCLOCK,(SPORT) UTILITY VEHICLE,STOPPED IN TRAFFIC LANE,Unknown,25,No,No,2023,HYUN,UT,39.12315263,-77.2385025,(39.12315263 -77.2385025)
